T,V,Fv,Fd,Sv,Cv,CTE,density
0.0,11.72917130812396,-7.112124097129041,0.03862581558688621,0.0,0.0,0,6.960797776469574
10.0,11.72917241349246,-7.112124367953855,0.038625544762073555,0.010240190285101211,0.03072057085528884,9.424096276900422e-09,6.960797120477291
20.0,11.729188677089306,-7.1121284288024915,0.03862148391343643,0.08192182376972529,0.24576198210128472,1.3865918004978644e-07,6.960787468693078
30.0,11.72925986944222,-7.112146026415812,0.038603886300115804,0.2763219487710277,0.8271424994839036,6.069637275210365e-07,6.960745219237993
40.0,11.729449975295617,-7.112193234702403,0.03855667801352473,0.6501754438188302,1.9117992107368054,1.6207567600993153e-06,6.960632402489299
50.0,11.729831134690635,-7.112291089896461,0.038458822819467,1.2377442831052903,3.480787834851399,3.2494874874189967e-06,6.960406217610335
60.0,11.730462123723338,-7.112462214274377,0.038287698441550874,2.0356867394868696,5.358812044085599,5.379063723566119e-06,6.960031812924471
70.0,11.731371178356117,-7.112727068537575,0.03802284417835302,3.010898833579134,7.336541567324692,7.748920556324373e-06,6.9594924855885925
80.0,11.732561824399724,-7.113101819588332,0.037648093127596066,4.118401148644935,9.256233215544295,1.0148218789959108e-05,6.958786221064484
90.0,11.734018348117285,-7.113597878027827,0.03715203468810104,5.3145055291083,11.028007674199648,1.2412829725928425e-05,6.957922438779872
100.0,11.735716817454728,-7.1142224395269515,0.03652747318897628,6.562747365736375,12.614189596257631,1.447265100088923e-05,6.956915442948395
110.0,11.737628557713862,-7.114979335252118,0.035770577463810294,7.835135215140633,14.009129567591511,1.6287278556598955e-05,6.955782350751255
120.0,11.739727171481624,-7.115869907625637,0.03488000509029146,9.111291019616598,15.223938936129578,1.7876171542215196e-05,6.954538923166131
130.0,11.741988020383399,-7.1168937171454525,0.03385619557047579,10.376940551603125,16.276966771634637,1.9254396255987887e-05,6.953199868684088
140.0,11.744388863742966,-7.1180490983939775,0.03270081432195039,11.622426055996819,17.18850981142194,2.0442471612794094e-05,6.951778462774751
150.0,11.746910949771955,-7.119333578451163,0.03141633426476532,12.84146757817872,17.97815431551016,2.147020642084752e-05,6.950285901588874
160.0,11.749537853288126,-7.120744168665323,0.03000574405060477,14.030201692626033,18.663609296179263,2.235750502677269e-05,6.948731991069051
170.0,11.752255941897472,-7.12227758061221,0.028472332103717624,15.186470489549249,19.26033642744759,2.3128228510198386e-05,6.947124872455595
180.0,11.75505268189224,-7.12393036442171,0.026819548294218534,16.309300467867022,19.781570073540262,2.3791811661345163e-05,6.945472025590062
190.0,11.757918202001195,-7.125699023507194,0.025050889208733926,17.398535530740077,20.23851568691395,2.4370981833052725e-05,6.943779345864486
200.0,11.760844149392048,-7.1275800784606185,0.023169834255309586,18.454570607397642,20.640605267671088,2.4878719194696735e-05,6.942051822499529
210.0,11.763822002849361,-7.129570101938378,0.02117981077754981,19.478160599903035,20.995757258898543,2.531365619602197e-05,6.940294535368231
220.0,11.766847872515797,-7.131665787967164,0.019084124748764072,20.47030138171698,21.310621481248653,2.571521021788197e-05,6.9385098240387215
230.0,11.769914511333901,-7.133863908928979,0.01688600378694878,21.43211661966516,21.590782632396433,2.6054894580174005e-05,6.936702002618633
240.0,11.773017320618818,-7.136161374313864,0.014588538402064154,22.364809058239697,21.840944896962554,2.6355259662129534e-05,6.934873816793854
250.0,11.776153091041822,-7.13855522797653,0.012194684739397596,23.26961281712214,22.065080572313335,2.6628139077007614e-05,6.933027188949104
260.0,11.77931796062297,-7.141042632252184,0.009707280463743827,24.147757346061837,22.26655301075389,2.686802064201166e-05,6.931164421772861
270.0,11.782508552928052,-7.143620876591737,0.007129036124191326,25.00045000443028,22.4482200933525,2.7079057831776947e-05,6.929287527750674
280.0,11.78572254975527,-7.146287380768891,0.0044625319470369545,25.828864323193137,22.61251889715966,2.7270256988065764e-05,6.927397893234414
290.0,11.788957189883485,-7.149039676884568,0.001710235831359909,26.634127485983345,22.76153419718505,2.743788170670559e-05,6.925497161995115
300.0,11.792210969056573,-7.151875421589549,-0.0011255088736208396,27.417320306240033,22.897056488205706,2.7592613307427067e-05,6.923586236343589
310.0,11.795481520436661,-7.15479236986498,-0.004042457149052256,28.179468938146957,23.020627936762832,2.7727154456749386e-05,6.921666522893892
320.0,11.798767906075382,-7.157788393613515,-0.00703848089758715,28.92155078454718,23.13358235780883,2.785363408180931e-05,6.919738587228242
330.0,11.802068041612952,-7.160861449189635,-0.010111536473707002,29.644487751869132,23.237076205643692,2.7962349699509914e-05,6.917803665726189
340.0,11.8053803926487,-7.164009590098181,-0.01325967738225313,30.34915245153151,23.332116086996688,2.8057978020019947e-05,6.915862669894191
350.0,11.80870501561488,-7.167230974991974,-0.016481062276046135,31.036373115449518,23.41958133557282,2.815400132176202e-05,6.913915577826699
360.0,11.812040116963347,-7.170523823185723,-0.01977391046979561,31.706925865369225,23.50024130044034,2.823476144207893e-05,6.911963450256993
370.0,11.815384356838537,-7.173886435968447,-0.023136523252518117,32.361543689636555,23.57477185909581,2.830411414635514e-05,6.910007080232277
380.0,11.818737922127612,-7.177317206466379,-0.026567293750450555,33.00092200556304,23.64376881401114,2.837498649323728e-05,6.9080463666565795
390.0,11.822099265087752,-7.180814575159015,-0.030064662443087718,33.62571160861646,23.707757889342677,2.8432707971474507e-05,6.9060822220066145
400.0,11.825467610576945,-7.184377056796989,-0.033627144081060656,34.23652831981412,23.767204920537566,2.8483824911753416e-05,6.904115105638236
410.0,11.828842598749805,-7.188003232937218,-0.0372533202212907,34.83395425072755,23.822523651622202,2.853185461455608e-05,6.902145233553874
420.0,11.832224138504548,-7.191691747018502,-0.040941834302573414,35.41853957297389,23.874082442384815,2.8579071146387086e-05,6.900172664556949
430.0,11.835611099096004,-7.1954412829245005,-0.04469137020857206,35.99080076682443,23.92220972307488,2.8616693832688865e-05,6.8981980632716065
440.0,11.83900339133998,-7.199250590538726,-0.04850067782279737,36.551228675269854,23.96719948593256,2.865352877977731e-05,6.896221486104261
450.0,11.842400405843078,-7.203118461332521,-0.05236854861659362,37.10028578011107,24.009315141517067,2.8685185322909217e-05,6.894243292190693
460.0,11.845801527072053,-7.207043732669584,-0.05629381995365658,37.63840943656471,24.048793320998943,2.871161753978984e-05,6.892263843424377
470.0,11.84920673230247,-7.211025294478011,-0.06027538176208346,38.16601525232313,24.085847164540805,2.8737832897568673e-05,6.890283156158194
480.0,11.852615781118837,-7.215062075093295,-0.06431216237736645,38.68349621854869,24.120668882997556,2.876199548962e-05,6.8883013732275975
490.0,11.856028093601498,-7.21915303680813,-0.06840312409220181,39.19122375630489,24.15343212889116,2.8781244913738176e-05,6.886318834338973
500.0,11.85944376460739,-7.223297189765265,-0.07254727704933756,39.689552009322256,24.184294265497147,2.8801274947521264e-05,6.884335486717732
510.0,11.862862121710632,-7.227493567217273,-0.07674365450134515,40.17881482086585,24.213397905823143,2.8815618593314374e-05,6.882351722861195
520.0,11.866282836862148,-7.231741241273957,-0.08099132855802826,40.65933013680308,24.240872707137083,2.882718369807247e-05,6.880367734687298
530.0,11.869706044076178,-7.2360393237171925,-0.0852894110012639,41.13140140680143,24.266836766677347,2.8839865126558688e-05,6.878383445912403
540.0,11.873131664696547,-7.240386953365458,-0.08963704064952967,41.59531657755433,24.291397725475925,2.885187090576142e-05,6.876398903600186
550.0,11.876559284359356,-7.244783292106147,-0.09403337939021919,42.05134864060513,24.31465383251503,2.8860375978777088e-05,6.874414349022806
560.0,11.879988377850191,-7.249227527047133,-0.09847761433120585,42.49975714124018,24.336694934811277,2.8864451561489915e-05,6.872430087022896
570.0,11.883419255300895,-7.253718886286849,-0.10296897357092101,42.940791751751576,24.357603448406117,2.8871130244550522e-05,6.870445938781506
580.0,11.886851956730336,-7.258256618414948,-0.10750670569902085,43.37468974942465,24.37745493491577,2.887813730612888e-05,6.868461881969761
590.0,11.890285818650629,-7.262839982814485,-0.11209007009855765,43.80167542381112,24.396318713616346,2.8879557419103367e-05,6.866478300576749
600.0,11.893721047194061,-7.267468277579619,-0.11671836486369068,44.22196534204381,24.414258658387933,2.8882706512131722e-05,6.864495075801474
610.0,11.89715716958954,-7.272140809735424,-0.12139089701949568,44.635764383955774,24.431333517173307,2.8881877800710354e-05,6.862512480722045
620.0,11.900594386470463,-7.276856919873715,-0.12610700715778694,45.043270272508565,24.447597549074416,2.88827328224019e-05,6.860530399577335
630.0,11.90403270491042,-7.281615964909947,-0.13086605219401884,45.44467153770149,24.463100831941624,2.8883644099362243e-05,6.858548828393392
640.0,11.907471864626297,-7.2864173154478,-0.13566740273187172,45.840147781142775,24.477889632468344,2.8882366928726785e-05,6.8565679171547895
650.0,11.910911685797721,-7.291260361713643,-0.14051044899771503,46.22987114779968,24.492006782910817,2.8879579180542013e-05,6.854587769194087
660.0,11.914352102906552,-7.29614451360159,-0.14539460088566208,46.614006844410085,24.505491984481747,2.887624168830104e-05,6.852608421863118
670.0,11.917792918401707,-7.3010691949125865,-0.15031928219665805,46.99271280824497,24.518382052574907,2.887124754317965e-05,6.850629988322477
680.0,11.921234408710383,-7.306033855419108,-0.15528394270318055,47.3661418522603,24.53071122111956,2.886857342693762e-05,6.84865230917409
690.0,11.924676636477573,-7.311037955995549,-0.16028804327962096,47.73443998934292,24.542511292790277,2.886642440818856e-05,6.846675348132282
700.0,11.928118931291687,-7.316080956308657,-0.16533104359272877,48.09774523424714,24.553811795239824,2.8858656037406007e-05,6.844699489643568
710.0,11.931561542241958,-7.321162349892181,-0.1704124371762536,48.45619275008242,24.564640315472673,2.88529790344991e-05,6.842724589934846
720.0,11.935004583786373,-7.32628164117945,-0.17553172846352125,48.80991203929617,24.575022562058106,2.8848263276683043e-05,6.840750582729844
730.0,11.938447498728527,-7.331438332554436,-0.18068841983850786,49.15902563955174,24.584982471424496,2.883888330137098e-05,6.8387777866523525
740.0,11.941890734684323,-7.336631961547379,-0.18588204883145118,49.50365427974748,24.594542484797994,2.8833256243045987e-05,6.836805944329234
750.0,11.945333941549093,-7.34186205971206,-0.19111214699613213,49.84391183984114,24.60372351923761,2.882470160832607e-05,6.834835255416241
760.0,11.94877747676972,-7.347128186592233,-0.19637827387630552,50.179909973410275,24.61254520225688,2.881914260536233e-05,6.832865514497141
770.0,11.952220866028176,-7.352429893503842,-0.20167998078791421,50.511753817200855,24.621025853071625,2.880961870645067e-05,6.83089699199569
780.0,11.9556643770569,-7.357766759998154,-0.2070168472822254,50.8395467835954,24.629182696939285,2.88023393775777e-05,6.828929533861523
790.0,11.959107670421426,-7.363138361518988,-0.21238844880306004,51.16338680591427,24.637031848869405,2.8792226472236236e-05,6.826963333004503
800.0,11.962550722609736,-7.368544291006818,-0.21779437829088977,51.48336920607485,24.644588459954264,2.8781923422084387e-05,6.824998401645945
810.0,11.965993890990022,-7.373984160606078,-0.22323424789015028,51.799587044410075,24.65186679004672,2.877461255332122e-05,6.823034534799101
820.0,11.969436909217059,-7.37945757645531,-0.22870766373938195,52.112128348587575,24.65888020525074,2.876508104057374e-05,6.8210718833857396
830.0,11.972879679814447,-7.384964157753849,-0.23421424503792154,52.421078569272844,24.66564129310953,2.8754741461175734e-05,6.8191105018007905
840.0,11.976322398685475,-7.390503539902625,-0.23975362718669727,52.72652107800984,24.672161923960964,2.8746043705420612e-05,6.817150277315622
850.0,11.97976466376129,-7.3960753513390305,-0.2453254386231033,53.0285347074722,24.678453246210033,2.873399580400834e-05,6.815191437640985
860.0,11.983206782791454,-7.401679246936309,-0.250929334220381,53.32719767399517,24.684525813769117,2.872452334800981e-05,6.813233806385268
870.0,11.986648556089495,-7.407314876256976,-0.2565649635410479,53.6225841589528,24.690389554724668,2.8713391253076186e-05,6.811277495905454
880.0,11.99009032209114,-7.412981910758403,-0.2622319980424754,53.91476745270322,24.69605387271579,2.8705088195236752e-05,6.809322312693032
890.0,11.993531431945192,-7.418680002776447,-0.2679300900605191,54.20381563886968,24.70152759735602,2.8691381463228952e-05,6.807368624053237
900.0,11.996972357377151,-7.424408841867455,-0.273658929151527,54.489797799998954,24.706819136077716,2.8681615073022603e-05,6.8054161607878845
910.0,12.000412767931094,-7.430168102744085,-0.2794181900281577,54.772778543232924,24.71193639897001,2.8669101809032382e-05,6.80346510910022
920.0,12.003853167650728,-7.435957489837184,-0.2852075771212571,55.05282282446662,24.716886915387054,2.866079475968742e-05,6.801515181928753
930.0,12.007292815878067,-7.441776679377577,-0.2910267666616487,55.32999002446959,24.7216777533464,2.8646325862813827e-05,6.799566797726129
940.0,12.010732504429596,-7.44762539685765,-0.2968754841417221,55.60434205054979,24.726315685463724,2.863845773153558e-05,6.797619506662835
950.0,12.01417147533103,-7.453503330010684,-0.3027534172947559,55.875934515800665,24.73080705828176,2.862428681408596e-05,6.795673736558718
960.0,12.017610205617313,-7.4594102076080535,-0.3086602948921247,56.144824846194496,24.73515795045054,2.8614094045709873e-05,6.793729216084699
970.0,12.021048377945888,-7.465345741316554,-0.31459582860062596,56.41106649813162,24.73937409471405,2.8601268545622174e-05,6.791786123347344
980.0,12.024486284143359,-7.471309666079397,-0.3205597533634688,56.674713067598155,24.743460962399155,2.859087794880938e-05,6.789844292066274
990.0,12.027923621215363,-7.477301704742275,-0.32655179202634754,56.93581488786905,24.747423725756178,2.857797555299634e-05,6.7879038920244
1000.0,12.031360690113681,-7.4833216032932315,-0.3325716905773037,57.19442253636004,24.751267327476835,2.856758256065215e-05,6.785964751975909
1010.0,12.034797133049846,-7.48936909305507,-0.3386191803391425,57.45058326363043,24.75499644072376,2.8554224040285023e-05,6.784027072397334
1020.0,12.038233109993099,-7.4954439258134675,-0.34469401309753933,57.704344426305454,24.75861553364087,2.8542203094578622e-05,6.78209076161234
