T,V,Fv,Fd,Sv,Cv,CTE,density
670.0,12.37187636631408,-7.344134884155105,-0.16699828397875482,49.32155021610144,24.58952410802661,3.476250726360314e-05,6.599192163261495
680.0,12.376179447642118,-7.349355071793595,-0.17221847161724507,49.6980100368221,24.59981761258788,3.476906056705261e-05,6.596897686141315
690.0,12.380484733054216,-7.354615216834844,-0.17747861665849385,50.069294507842784,24.609667384246737,3.477477259515882e-05,6.5946036299726245
700.0,12.384792197081374,-7.359914788593715,-0.18277818841736504,50.435546004751586,24.619098339736958,3.478026888633516e-05,6.5923100090981315
710.0,12.389101753314423,-7.365253269521043,-0.18811666934469223,50.79690101531147,24.628133676372457,3.4785058020007466e-05,6.590016870236608
720.0,12.39341336449913,-7.37063015690314,-0.1934935567267893,51.15349074504834,24.636795019191993,3.4789537457519775e-05,6.58772423384908
730.0,12.397727009295801,-7.376044961660897,-0.19890836148454666,51.505441301840094,24.645102544478895,3.479383594619071e-05,6.5854321118865675
740.0,12.40204256839282,-7.381497205354916,-0.20436060517856575,51.852873638295186,24.65307508702253,3.47971640414928e-05,6.583140568271753
750.0,12.406360101966857,-7.386986425722364,-0.20984982554601356,52.19590457242598,24.660730262268316,3.4800969329855036e-05,6.5808495715416475
760.0,12.410679498846575,-7.392512168566898,-0.21537556839054842,52.53464603666671,24.668084538646966,3.480387097353301e-05,6.5785591811478055
770.0,12.415000758677747,-7.39807399349968,-0.2209373933233295,52.869206082495936,24.67515334193088,3.4806762521960814e-05,6.576269397676257
780.0,12.419323824132707,-7.4036714698057855,-0.2265348696294357,53.19968861501321,24.681951123755876,3.480918539670875e-05,6.573980251869433
790.0,12.42364870691266,-7.40930417889602,-0.23216757871966995,53.52619393546135,24.688491441121617,3.481169567798769e-05,6.571691737870221
800.0,12.42797531311375,-7.414971709908784,-0.2378351097324332,53.84881843495288,24.69478701248499,3.481344379984965e-05,6.569403905660359
810.0,12.4323036917527,-7.420673665113903,-0.2435370649375532,54.167655455747564,24.700849791885993,3.481558001050015e-05,6.5671167295873705
820.0,12.43663376562702,-7.426409653283802,-0.2492730531074513,54.48279470256836,24.70669100964498,3.4817089221419114e-05,6.564830250696355
830.0,12.440965550873148,-7.4321792945296945,-0.2550426943533443,54.79432300383926,24.71232123489546,3.481872229623035e-05,6.562544460682147
840.0,12.445298978106665,-7.437982215715358,-0.2608456155390079,55.10232395754683,24.71775041301547,3.48197921250437e-05,6.560259396342823
850.0,12.449634094902263,-7.443818055066366,-0.26668145489001605,55.40687862724494,24.722987918593386,3.482123862076699e-05,6.557975032764281
860.0,12.453970847144761,-7.449686456551945,-0.2725498563755948,55.708065063225625,24.72804258419322,3.482224501506862e-05,6.555691398630345
870.0,12.4583092271157,-7.4555870732270995,-0.27845047305074916,56.00595883315116,24.7329227439605,3.482318420461372e-05,6.553408498138714
880.0,12.462649179219596,-7.461519564616794,-0.2843829644404443,56.30063287510712,24.737636262790673,3.48236722504597e-05,6.551126360642089
890.0,12.466990770009549,-7.4674836007943615,-0.2903470006180116,56.592158074719826,24.74219057478441,3.482468921366576e-05,6.548844951247
900.0,12.471333953065944,-7.473478856161497,-0.2963422559851469,56.88060271801949,24.7465927014445,3.482532881198034e-05,6.546564294459341
910.0,12.475678727414168,-7.479505013245639,-0.30236841306928813,57.1660330255601,24.750849285129277,3.4825955710746923e-05,6.544284390877578
920.0,12.48002503830982,-7.485561759896852,-0.30842515972050105,57.44851297080124,24.75496660936414,3.48261392289716e-05,6.542005269284071
930.0,12.484372932860953,-7.4916487931860765,-0.3145121930097263,57.728104795226,24.7589506277749,3.482669553781464e-05,6.539726905026869
940.0,12.488722390599518,-7.497765814737514,-0.3206292145611644,58.00486862473519,24.762806978220244,3.482708320779617e-05,6.537449308896093
950.0,12.493073400289093,-7.503912532548825,-0.326775932372474,58.27886275951874,24.766541005420173,3.4827376340192256e-05,6.535172486822234
960.0,12.49742595669025,-7.510088660725821,-0.332952060549471,58.550143739610526,24.770157778884148,3.48276230340617e-05,6.532896441583898
970.0,12.501780069239647,-7.516293919551741,-0.33915731937539095,58.818766439404556,24.773662109995858,3.482794070349916e-05,6.530621168285003
980.0,12.506135702753106,-7.522528033665225,-0.3453914334888748,59.08478397279829,24.777058565532187,3.482797258069142e-05,6.528346685335164
990.0,12.510492907359794,-7.528790735524342,-0.35165413534799184,59.348248112651135,24.780351486758885,3.482840075888985e-05,6.526072966588665
1000.0,12.514851637907405,-7.535081760184928,-0.357945160008577,59.609208858119395,24.783544996679737,3.482846360246919e-05,6.523800035640827
1010.0,12.519211907747742,-7.541400849467615,-0.36426424929126433,59.86771491309808,24.786643017968625,3.482862877046159e-05,6.521527885544685
1020.0,12.523573726125631,-7.547747750059986,-0.37061114988363497,60.12381357039558,24.789649282536352,3.482886333626984e-05,6.519256511509993
1030.0,12.527937087100597,-7.554122213043834,-0.37698561286748333,60.37755073446728,24.792567342175765,3.482904603231035e-05,6.516985916658634
1040.0,12.532302006000965,-7.5605239948191585,-0.3833873946428075,60.628971071003186,24.795400579961086,3.482934658196041e-05,6.514716093047024
1050.0,12.536668473932387,-7.566952855640116,-0.38981625546376497,60.878117931227166,24.798152218399558,3.482957167210594e-05,6.512447045336162
1060.0,12.541036476796064,-7.57340856003081,-0.39627195985446034,61.125033449638586,24.800825329007974,3.4829679921261974e-05,6.510178780875229
1070.0,12.54540604707014,-7.579890878228846,-0.40275427805249586,61.36975872810074,24.80342284216909,3.4830042628202194e-05,6.507911282830679
1080.0,12.549777169016826,-7.586399583223524,-0.4092629830471737,61.61233362056343,24.80594755218508,3.483027537315925e-05,6.505644559409828
1090.0,12.554149863918225,-7.592934453212683,-0.4157978530363332,61.85279700405763,24.80840212708411,3.4830673114443324e-05,6.503378599619352
1100.0,12.55852410807619,-7.599495268988492,-0.4223586688121423,62.09118659499392,24.81078911319689,3.483087758021081e-05,6.5011134157807415
1110.0,12.56289995031966,-7.606081817459793,-0.42894521728344315,62.32753930326046,24.813110944810855,3.483146614852939e-05,6.498848982662046
1120.0,12.567277347545879,-7.6126938864437985,-0.43555728626744883,62.56189082305193,24.815369945797332,3.483170702104846e-05,6.496585322624664
1130.0,12.57165634012896,-7.619331270039047,-0.4421946698626963,62.79427613973754,24.817568339953333,3.483226445749771e-05,6.494322414844381
1140.0,12.57603692962096,-7.625993764709267,-0.4488571645329169,63.024729231884514,24.819708253100224,3.483282942404271e-05,6.492060258595371
1150.0,12.58041911874103,-7.632681170436646,-0.4555445702602958,63.25328320988764,24.82179171916501,3.483341118216196e-05,6.489798852551301
1160.0,12.584802905262725,-7.639393290435495,-0.4622566902591453,63.47997032894046,24.823820684746003,3.483397042206733e-05,6.487538197938552
1170.0,12.589188312683216,-7.646129932066585,-0.4689933318902346,63.70482209948688,24.825797014275306,3.483471143308773e-05,6.4852782827281885
1180.0,12.59357534275381,-7.652890905216732,-0.47575430504038163,63.92786918675367,24.82772249304908,3.483546134592049e-05,6.483019106118833
1190.0,12.597964022224033,-7.659676023748253,-0.4825394235719026,64.14914156200076,24.829598832259165,3.48364185076315e-05,6.480760654451096
1200.0,12.602354325544654,-7.666485102860096,-0.48934850268374586,64.36866832045726,24.831427670939835,3.483716778000698e-05,6.478502940988484
1210.0,12.606746265246148,-7.673317962001654,-0.49618136182530403,64.5864779471717,24.833210581526718,3.483801140347444e-05,6.476245959395128
1220.0,12.611139880742888,-7.68017442446518,-0.5030378242888307,64.80259830952578,24.834949072834462,3.483916234605507e-05,6.473989689551404
1230.0,12.615535164195329,-7.687054314808897,-0.5099177146325468,65.01705648133698,24.836644591566166,3.484024573856537e-05,6.471734135634475
1240.0,12.619932110735185,-7.69395746046432,-0.5168208602879694,65.22987889830145,24.838298526370053,3.4841285208783654e-05,6.4694793002863245
1250.0,12.624330767295989,-7.700883693369303,-0.5237470931929528,65.44109150807493,24.839912211588008,3.484269100583952e-05,6.467225159604039
1260.0,12.628731119222635,-7.707832846002044,-0.5306962458256936,65.65071948791494,24.841486927538206,3.4843975100147e-05,6.464971721279756
1270.0,12.633133168947577,-7.714804754014952,-0.5376681538386021,65.85878747302858,24.84302390463112,3.4845272871512145e-05,6.46271898424241
