T,V,Fv,Fd,Sv,Cv,CTE,density
0.0,11.514342252299173,-7.090619386036461,0.03200278305654793,0.0,0.0,0,7.090668991111265
10.0,11.51434512103748,-7.090619864503309,0.03200230458969908,0.018004375846464107,0.05401312752767634,2.4914472132847144e-08,7.090667224508515
20.0,11.514387903880506,-7.090627040535173,0.031995128557835824,0.14403091478273022,0.43200385958014037,3.715598552319271e-07,7.09064087843564
30.0,11.514572238254933,-7.090658093149916,0.03196407594309301,0.4843732759032768,1.4381747120194606,1.6008790479879793e-06,7.090527365851449
40.0,11.51504849653622,-7.090740543242235,0.03188162585077397,1.1210645156580175,3.182711174208109,4.135964181394513e-06,7.090234104179326
50.0,11.515952766611983,-7.090907082841301,0.03171508625170846,2.0670748835004398,5.427469387271479,7.852325327215795e-06,7.089677355931005
60.0,11.517353153545264,-7.09118777257636,0.03143439651664892,3.2688038269828508,7.81140617461914,1.215893022130095e-05,7.088815327008382
70.0,11.51925025048072,-7.091605229611262,0.031016939481746702,4.647702602047132,10.07452042440523,1.6468927180199237e-05,7.0876478751742376
80.0,11.521604396820203,-7.092173924176776,0.030448244916232593,6.13110190005543,12.092437562087119,2.043245244675191e-05,7.086199694892549
90.0,11.524360254108133,-7.092901573885322,0.029720595207686676,7.663132904435764,13.832066289930129,2.3913321235750595e-05,7.0845051491961035
100.0,11.527460523937627,-7.093790985763193,0.02883118332981539,9.204798276954545,15.306585178830275,2.6894647117253623e-05,7.082599796536224
110.0,11.530852775303275,-7.09484165725046,0.027780511842548462,10.73049914285154,16.547444678545865,2.9418911434838916e-05,7.0805161727747965
120.0,11.534491950292225,-7.096050974073204,0.026571195019804084,12.22427351173137,17.59011673462364,3.155037087573745e-05,7.078282243662369
130.0,11.53834006682041,-7.097415042597863,0.025207126495146066,13.676750245189547,18.46785344622792,3.3350694345120446e-05,7.0759215873864
140.0,11.542365728991175,-7.098929251547857,0.023692917545151477,15.082937421985736,19.209494463077217,3.4877270962342683e-05,7.073453699041285
150.0,11.546542820145437,-7.1005886378277046,0.0220335312653048,16.440693078393792,19.839123879874048,3.617611972107798e-05,7.070894797962705
160.0,11.550850241146698,-7.10238812733878,0.020234041754228375,17.749697097780444,20.376478183080856,3.729094318890271e-05,7.068257994600649
170.0,11.555270370083985,-7.104322680277972,0.01829948881503555,19.010764860177304,20.837588256537533,3.825205984561514e-05,7.065554240322512
180.0,11.559788653920423,-7.1063873843762595,0.01623478471674935,20.22539637167812,21.235435622337732,3.908621491021452e-05,7.062792582607542
190.0,11.564392897977877,-7.108577507591195,0.014044661501814066,21.395479854809473,21.58053626894301,3.981397119652465e-05,7.059980604403032
200.0,11.569073200596042,-7.110888529760871,0.011733639332137783,22.52310006609225,21.881430036412432,4.0455294361215766e-05,7.057124468467676
210.0,11.57382085051571,-7.1133161502393865,0.009306018853622703,23.61041201142282,22.14507716029561,4.102059277560715e-05,7.054229594177799
220.0,11.578628653984376,-7.115856294834301,0.006765874258707262,24.659563734317366,22.377176027733693,4.152308198441918e-05,7.0513004606400385
230.0,11.58349083063054,-7.118505113332001,0.004117055761007158,25.672647883761382,22.58241465813479,4.197505499211371e-05,7.048340673394026
240.0,11.58840199211625,-7.1212589651712115,0.0013632039217974026,26.651670417359593,22.76466890165811,4.2379971708361136e-05,7.045353588610733
250.0,11.593357795465629,-7.124114415874818,-0.0014922467818097515,27.598537026962077,22.92715989786076,4.274691971740184e-05,7.042341916968402
260.0,11.59835436385125,-7.127068222281755,-0.004446053188745906,28.515044581852464,23.072578049217388,4.3079976942197345e-05,7.039308077694382
270.0,11.603388532032575,-7.130117324087734,-0.0074951549947246884,29.40288039864025,23.20318180335396,4.338532806539774e-05,7.03625405079134
280.0,11.60845723416503,-7.133258827573759,-0.010636658480750821,30.263622498255582,23.320875993079316,4.366387393440311e-05,7.033181749692898
290.0,11.613558214848927,-7.136490001740341,-0.013867832647332413,31.098745803143338,23.42727502786331,4.392263412754297e-05,7.030092591005455
300.0,11.61868916500516,-7.139808260062571,-0.017186090969562855,31.909624972332022,23.523753094560636,4.416117931518773e-05,7.026988019210317
310.0,11.623848057524285,-7.1432111539397205,-0.020588984846711775,32.69754132926801,23.61148511941128,4.438196794722916e-05,7.023869303639976
320.0,11.629033383788117,-7.146696366277045,-0.024074197184036077,33.46368973717628,23.69147994366167,4.4589486440563756e-05,7.020737396389227
330.0,11.634243660405263,-7.150261698024552,-0.02763952893154395,34.2091833009073,23.764607143791565,4.478397366626611e-05,7.01759323120245
340.0,11.639477569393282,-7.153905061686272,-0.031282892593262994,34.935059733389515,23.83161918051857,4.496687206805955e-05,7.014437639031918
350.0,11.644733938998659,-7.157624473811937,-0.03500230471892825,35.64228697400061,23.8931695685783,4.513945645226718e-05,7.011271360008476
360.0,11.650011751255798,-7.161418048340979,-0.03879587924796985,36.33176855185839,23.949827893580217,4.530306380652695e-05,7.008095039270603
370.0,11.655309884016862,-7.165283987243146,-0.042661818150137545,37.004347807501475,24.002092211252418,4.5456815938712984e-05,7.004909382407791
380.0,11.660627834814735,-7.16922058349671,-0.046598414403700536,37.66081465467111,24.050399594086297,4.5606041743263655e-05,7.001714720510773
390.0,11.66596479307104,-7.173226204625051,-0.05060403553204252,38.301907107918844,24.095134599366848,4.574810871601428e-05,6.998511568448448
400.0,11.671319943098192,-7.17729929116771,-0.054677122074701795,38.92831610679596,24.13663664309622,4.588298541432859e-05,6.995300442406277
410.0,11.67669278736996,-7.181438356331878,-0.058816187238868896,39.540690082947194,24.17520621093674,4.601340781680872e-05,6.992081666285701
420.0,11.682082892373678,-7.185641978666894,-0.06301980957388502,40.1396375201284,24.211110005268846,4.613993115248933e-05,6.988855524618751
430.0,11.6874897376821,-7.189908796068521,-0.06728662697551287,40.725729542342975,24.244585338716682,4.6261818660587633e-05,6.985622352949502
440.0,11.692912686260033,-7.194237501549817,-0.07161533245680904,41.29950260622163,24.27584389955873,4.637808152203281e-05,6.9823825553198295
450.0,11.698351641189996,-7.198626849197457,-0.07600468010444825,41.86146298931095,24.305075073801156,4.6493344505151345e-05,6.979136212143717
460.0,11.703806127285228,-7.203075638193046,-0.08045346910003748,42.41208640515867,24.332448555201516,4.6604378404011694e-05,6.975883629094079
470.0,11.70927569878066,-7.207582715496629,-0.08496054640362044,42.95182134590766,24.358116789093366,4.671144173333972e-05,6.972625093277288
480.0,11.71476040804925,-7.212146980371321,-0.08952481127831215,43.481092423773646,24.38221708138285,4.6818791657242275e-05,6.969360594461826
490.0,11.720259780083204,-7.216767366522481,-0.09414519742947185,44.00029913687502,24.40487322761349,4.6921929523265135e-05,6.96609043599547
500.0,11.725773531646546,-7.221442850459195,-0.09882068136618721,44.50981964148012,24.426197152399958,4.7022497479257026e-05,6.9628148062958015
510.0,11.73130161537855,-7.2261724502956,-0.10355028120259109,45.010012392983974,24.446290246761663,4.712250961783865e-05,6.959533753219033
520.0,11.736843756217882,-7.230955216407687,-0.10833304731467833,45.50121616904429,24.46524447746195,4.722002741491196e-05,6.956247459472813
530.0,11.742399904253585,-7.235790236808104,-0.11316806771509583,45.983752682579734,24.483143460697153,4.731697166684366e-05,6.952955973833339
540.0,11.747969785218167,-7.240676628032567,-0.11805445893955847,46.45792643528662,24.50006330477306,4.7411434200238e-05,6.949659477686833
550.0,11.753553278908965,-7.2456135397269446,-0.12299137063393649,46.924026915856416,24.516073437276084,4.7504729491611484e-05,6.94635806075137
560.0,11.759150249309172,-7.250600150327731,-0.12797798123472237,47.38232909983062,24.53123727695185,4.759672494648008e-05,6.943051821811396
570.0,11.764760770331698,-7.255635669626765,-0.133013500533757,47.83309503427927,24.545612864543152,4.7689206198514796e-05,6.939740735511623
580.0,11.770384587104042,-7.260719327933358,-0.13809715884034857,48.27657311082886,24.55925335081657,4.777937994061403e-05,6.9364249704187095
590.0,11.776021611587701,-7.26585038347839,-0.1432282143853811,48.7130003082276,24.57220752199748,4.78686662574802e-05,6.933104596299419
600.0,11.781671828448786,-7.271028119692884,-0.14840595059987566,49.14260264489443,24.584520213299943,4.7957683284314723e-05,6.929779639955355
610.0,11.787335198490632,-7.276251842357127,-0.15362967326411928,49.56559557229631,24.59623267736381,4.804622882508206e-05,6.9264501421724685
620.0,11.793011581354895,-7.28152087702936,-0.15889870793635152,49.98218437714397,24.607382914793586,4.813344602524464e-05,6.923116203031821
630.0,11.798701148565469,-7.2868345759739945,-0.16421240688098637,50.39256596730044,24.618006006092994,4.822197917323855e-05,6.919777739378255
640.0,11.80440360809209,-7.29219230232014,-0.1695701332271311,50.79692715284613,24.62813432042315,4.83079003052006e-05,6.916434940046575
650.0,11.810119105170381,-7.297593446611177,-0.17497127751816816,51.195447772438094,24.637797824009763,4.839491479632559e-05,6.913087737250396
660.0,11.815847509412349,-7.30303741208758,-0.18041524299457168,51.58829908605698,24.64702424275733,4.848068864636447e-05,6.90973622470865
670.0,11.821588915390699,-7.308523623836088,-0.18590145474307912,51.97564566558293,24.655839291621245,4.8567125954407234e-05,6.906380364413279
680.0,11.82734316697796,-7.314051518438211,-0.19142934934520184,52.35764442088045,24.66426681668967,4.865210644539982e-05,6.90302026488686
690.0,11.833110489292444,-7.319620556279226,-0.19699838718621704,52.734446809234704,24.672328993414133,4.8738852896740016e-05,6.899655811994524
700.0,11.838890692906544,-7.325230204384948,-0.20260803529193971,53.10619688583403,24.680046417856705,4.8823861660981264e-05,6.896287133585792
710.0,11.844683773091024,-7.33087994821538,-0.20825777912237228,53.473033369103604,24.687438273176404,4.890869435991979e-05,6.892914249589444
720.0,11.850489905226054,-7.336569291218197,-0.2139471221251878,53.83508993338235,24.694522443779924,4.8994870097896e-05,6.889537075206898
730.0,11.856308960107615,-7.342297743761162,-0.2196755746681536,54.19249410177772,24.701315593018375,4.907981818912128e-05,6.886155702936315
