T,V,Fv,Fd,Sv,Cv,CTE,density
630.0,12.013210424104193,-7.306560931210348,-0.15365695551213027,48.81983154832985,24.57530945577393,4.007789832477565e-05,6.796217387285805
640.0,12.018031350917568,-7.31173751511594,-0.15883353941772133,49.22083075928215,24.586716608871622,4.011411413905912e-05,6.79349114488593
650.0,12.022858487825014,-7.316956806065794,-0.16405283036757515,49.6160064757669,24.597602007047712,4.014966085090477e-05,6.790763581231322
660.0,12.027691802122613,-7.322218208892323,-0.16931423319410516,50.005528572089005,24.60799669628385,4.0184886486251465e-05,6.788034720594655
670.0,12.032531170553817,-7.327521143750019,-0.17461716805180078,50.38955944750306,24.617929453623972,4.021903922465808e-05,6.785304638247795
680.0,12.037376563608095,-7.332865049088898,-0.17996107339068015,50.768254951552336,24.62742699536509,4.025289919837885e-05,6.782573356411458
690.0,12.042227927528758,-7.338249378617332,-0.18534540291911333,51.141764413823765,24.63651414287052,4.028626554703028e-05,6.779840910898172
700.0,12.047085220800072,-7.34367360139658,-0.1907696256983626,51.510231093807924,24.645213983312114,4.031924056557517e-05,6.777107330531344
710.0,12.051948380327534,-7.349137200514422,-0.19623322481620328,51.873792406702535,24.653548010276403,4.035164584176207e-05,6.7743726561830115
720.0,12.05681740893125,-7.354639674382044,-0.20173569868382535,52.23258047581765,24.66153625888337,4.03840287081836e-05,6.771636891584739
730.0,12.061692229919927,-7.360180533060208,-0.20727655736198994,52.586721999395024,24.669197413673746,4.041573019567461e-05,6.768900085088806
740.0,12.06657281305887,-7.365759300443582,-0.21285532474536312,52.93633887622985,24.67654892334741,4.044713618817608e-05,6.766162258852948
750.0,12.071459168320587,-7.371375513684325,-0.21847153798610608,53.28154843597873,24.683607096862893,4.047858004224847e-05,6.76342341244721
760.0,12.076351220309707,-7.377028719901346,-0.2241247442031274,53.622463314720264,24.690387184291033,4.050935501853515e-05,6.7606835932456555
770.0,12.081249000712422,-7.382718480070527,-0.22981450437230888,53.959192222735716,24.696903468319913,4.0540348124815434e-05,6.757942788581336
780.0,12.086152441252525,-7.388444363895142,-0.2355403881969234,54.29183956113841,24.703169325833393,4.0570732198993866e-05,6.75520104171042
790.0,12.091061541996545,-7.394205953250043,-0.2413019775518246,54.62050609482983,24.709197304295248,4.060107317268782e-05,6.752458357592513
800.0,12.09597630634846,-7.400002840329836,-0.2470988646316173,54.94528894984486,24.71499917927033,4.06313986357186e-05,6.749714739319528
810.0,12.100896696038385,-7.40583462619622,-0.2529306504980008,55.26628165787462,24.72058600831636,4.066136430646398e-05,6.7469702132197265
820.0,12.10582272236889,-7.411700922602842,-0.25879694690462346,55.583574577008946,24.725968186991338,4.0691380036508265e-05,6.744224777929316
830.0,12.110754360039657,-7.417601349596188,-0.2646973738979692,55.89725480044874,24.731155491729798,4.0721143573344896e-05,6.741478452474586
840.0,12.115691630402395,-7.423535537226812,-0.27063156152859247,56.20740653622054,24.736157127131612,4.075104016636653e-05,6.73873122988261
850.0,12.120634488363944,-7.429503122452164,-0.2765991467539459,56.51411092395567,24.740981760561713,4.0780521566704626e-05,6.735983140140086
860.0,12.125582956809973,-7.435503752184583,-0.28259977648636403,56.81744654302619,24.74563756491522,4.081014878752772e-05,6.733234175398292
870.0,12.130537046181924,-7.441537081030695,-0.28863310533247694,57.11748930702002,24.750132248650747,4.0839818988151005e-05,6.730484334749011
880.0,12.135496703731256,-7.447602769689911,-0.29469879399169197,57.414312436520085,24.754473084929245,4.086901154863221e-05,6.727733652328964
890.0,12.140462004831933,-7.4537004896411565,-0.300796513942938,57.70798710571245,24.758666948227717,4.089878209495623e-05,6.724982091202569
900.0,12.145432905615827,-7.459829916506226,-0.3069259408080072,57.99858185038443,24.7627203306794,4.09281482391244e-05,6.722229680563227
910.0,12.150409423218044,-7.4659907344878995,-0.31308675878968184,58.28616317203821,24.766639373970616,4.0957612446431095e-05,6.719476415782903
920.0,12.155391553856575,-7.472182634011144,-0.31927865831292584,58.57079540056237,24.770429888727918,4.0987002487389654e-05,6.716722303817226
930.0,12.160379295606482,-7.478405312103467,-0.32550133640524814,58.85254084604943,24.7740973764426,4.101633369042716e-05,6.713967350584033
940.0,12.165372719085989,-7.484658474137658,-0.3317544984394393,59.13146007930526,24.777647051413837,4.104620215763963e-05,6.711211521972515
950.0,12.170371752028789,-7.4909418277427235,-0.3380378520445051,59.407611409765885,24.781083851127395,4.10754333939463e-05,6.70845486275388
960.0,12.17537645906044,-7.497255090276402,-0.3443511145781832,59.68105174148737,24.784412462970383,4.110515225938875e-05,6.705697342168293
970.0,12.180386833747434,-7.503597982935558,-0.35069400723733923,59.95183606450667,24.787637332455983,4.113477474387589e-05,6.702938968671585
980.0,12.185402886954714,-7.509970233013595,-0.35706625731537706,60.220017769252614,24.790762680804193,4.116444284866317e-05,6.700179741190646
990.0,12.190424652395073,-7.516371573914666,-0.3634675982164486,60.48564872632762,24.793792518519194,4.119434378664262e-05,6.697419646113737
1000.0,12.195452100561527,-7.522801742523018,-0.3698977668247996,60.748779109365884,24.796730655217175,4.122395893975847e-05,6.694658704588799
1010.0,12.200485281228216,-7.529260483141846,-0.3763565074436282,61.00945784882288,24.799580715790263,4.12539382710766e-05,6.691896894219349
1020.0,12.205524216388525,-7.535747544282258,-0.38284356858404023,61.26773239075673,24.802346147898476,4.1284053605360256e-05,6.6891342079183245
1030.0,12.210568896063494,-7.542262678360983,-0.38935870266276545,61.523648738948246,24.80503023210676,4.131404292387153e-05,6.686370656140429
1040.0,12.21561936348905,-7.548805644080575,-0.3959016683823568,61.777251740939114,24.807636093859067,4.134434182397591e-05,6.683606220200737
1050.0,12.220675605032831,-7.55537620303095,-0.40247222733273225,62.028584832558224,24.81016670915843,4.137448458003379e-05,6.6808409125757695
1060.0,12.225737676584574,-7.5619741233481,-0.4090701476498814,62.27769043252807,24.812624916415277,4.140503980743871e-05,6.678074707736446
1070.0,12.230805571085526,-7.568599175602379,-0.4156951999041605,62.5246096216749,24.815013420513544,4.143549230259013e-05,6.675307614604961
1080.0,12.235879327023238,-7.5752511359662345,-0.422347160268016,62.769382483643334,24.81733480303578,4.1466214254878696e-05,6.672539617247317
1090.0,12.240958944330322,-7.581929783528157,-0.42902580782993804,63.01204791402108,24.8195915268103,4.149689031868447e-05,6.6697707208008765
1100.0,12.246044463257265,-7.5886349026189475,-0.43573092692072923,63.25264387523152,24.821785944328077,4.1527849602391116e-05,6.667000908447118
1110.0,12.251135891729952,-7.595366280449762,-0.44246230475154397,63.49120723415543,24.82392030184924,4.1558827831823976e-05,6.664230181018031
1120.0,12.256233268462413,-7.602123708988065,-0.4492197332898464,63.72777397010082,24.825996746581744,4.159007601118251e-05,6.661458522620185
1130.0,12.261336611280555,-7.6089069832314395,-0.4560030075332214,63.962379067104884,24.828017330662117,4.162142334015058e-05,6.658685928767857
1140.0,12.266445932074337,-7.615715901572076,-0.462811925873858,64.19505658722437,24.829984016483735,4.165282121712146e-05,6.655912398222537
1150.0,12.271561267266808,-7.622550266693418,-0.46964629099519933,64.42583978435353,24.83189868203068,4.168446932759689e-05,6.6531379164604285
1160.0,12.27668263845901,-7.629409884214561,-0.47650590851634234,64.65476102650838,24.833763124323337,4.1716246505857344e-05,6.650362477046823
1170.0,12.281810067609689,-7.636294563089829,-0.48339058739161045,64.88185186558874,24.835579063881944,4.174815538144232e-05,6.647586073386476
1180.0,12.286943589641734,-7.643204115947045,-0.49030014024882596,65.10714309869331,24.83734814885469,4.178030113504138e-05,6.644808691906804
1190.0,12.292083215545423,-7.650138357781196,-0.49723438208297727,65.33066469412414,24.839071957866565,4.181248868531593e-05,6.64203033202434
1200.0,12.29722898050817,-7.657097107478676,-0.5041931317804575,65.55244594684723,24.840752004471536,4.184491458118372e-05,6.639250980105448
1210.0,12.302380919745046,-7.66408018694609,-0.5111762112478709,65.77251543683889,24.842389739855392,4.187757857999385e-05,6.6364706225591314
1220.0,12.3075390489912,-7.671087420367295,-0.5181834446690766,65.9909009995216,24.84398655550297,4.19103220036314e-05,6.63368925635154
1230.0,12.312703406273853,-7.6781186355544735,-0.5252146598562553,66.20762986066602,24.845543786911072,4.194332562271105e-05,6.63090686646595
1240.0,12.317874007283391,-7.6851736623521685,-0.5322696866539496,66.42272853724482,24.84706271542269,4.1976407669711464e-05,6.628123449967483
1250.0,12.323050902433696,-7.692252334544859,-0.5393483588466413,66.63622301146145,24.848544571884933,4.2009849600493206e-05,6.6253389852748175
1260.0,12.328234091642246,-7.6993544868266826,-0.546450511128464,66.84813852118656,24.849990537465928,4.204324131112782e-05,6.622553478017558
1270.0,12.333423621084657,-7.706479958116625,-0.5535759824184062,67.05849983887222,24.851401747753744,4.207695771950599e-05,6.619766908990661
1280.0,12.338619530375588,-7.713628589664032,-0.560724613965814,67.26733114758385,24.85277929392176,4.211094505458741e-05,6.616979262584874
1290.0,12.343821830885311,-7.720800224202506,-0.5678962485042875,67.47465600060603,24.85412422441677,4.2144974068776534e-05,6.614190538390521
1300.0,12.349030564260394,-7.727994707979484,-0.575090732281266,67.6804974949011,24.85543754793064,4.217928968576447e-05,6.611400719802965
1310.0,12.354245757668538,-7.735211889105573,-0.5823079134073547,67.8848781674551,24.85672023444853,4.221377419910219e-05,6.60860979803171
1320.0,12.359467436956669,-7.74245161796707,-0.5895476422688519,68.08782004611014,24.857973217225158,4.2248416566208387e-05,6.605817765035002
1330.0,12.364695641021587,-7.74971374770296,-0.5968097720047414,68.28934470278615,24.859197394665934,4.228332194100467e-05,6.6030246058425766
1340.0,12.369930411053431,-7.7569981337703675,-0.6040941580721491,68.48947323913174,24.860393631702955,4.231850833345515e-05,6.6002303043244925
1350.0,12.375171765886028,-7.7643046329778596,-0.6114006572796411,68.6882262350099,24.861562760893857,4.235379461192994e-05,6.597434856337484
1360.0,12.380419742850238,-7.7716331049477665,-0.618729129249548,68.88562387051003,24.862705584480793,4.238932987098835e-05,6.594638247913208
1370.0,12.385674376457109,-7.77898341128549,-0.6260794355872712,69.08168588216407,24.86382287538258,4.242509085221014e-05,6.591840466645157
1380.0,12.39093570407938,-7.786355415747726,-0.6334514400495084,69.27643159047471,24.86491537855081,4.2461100177764175e-05,6.5890414986610555
1390.0,12.396203756467274,-7.793748983839587,-0.640845008141369,69.4698798868607,24.86598381203398,4.249730394392441e-05,6.5862413336683785
1400.0,12.40147856022575,-7.801163982860341,-0.648260007162123,69.6620492518994,24.86702886816624,4.253366832719718e-05,6.583439963624287
1410.0,12.406760149914016,-7.808600282326071,-0.6556963066278527,69.85295779845039,24.868051214829592,4.257025705701994e-05,6.5806373763085775
1420.0,12.412048574498833,-7.816057754189929,-0.6631537784917109,70.04262329930482,24.869051496568698,4.260718569602276e-05,6.577833551921672
1430.0,12.417343851143727,-7.823536271010734,-0.6706322953125148,70.23106307602187,24.87003033493378,4.2644197570531136e-05,6.5750284875859295
1440.0,12.422646019863494,-7.8310357080313215,-0.6781317323331024,70.41829415289442,24.87098833018146,4.26814763238796e-05,6.572222168358713
1450.0,12.427955149565888,-7.838555943406444,-0.6856519677082256,70.60433328214242,24.871926062220652,4.271925379919582e-05,6.569414564090365
1460.0,12.43327122621961,-7.846096853747657,-0.6931928780494389,70.78919666023752,24.87284408998998,4.275686226896951e-05,6.566605688553318
1470.0,12.43859432224513,-7.853658320776877,-0.7007543450786594,70.97290038101951,24.873742954503548,4.279499666614909e-05,6.563795509867823
1480.0,12.443924442838457,-7.861240225203387,-0.7083362495051684,71.1554600419787,24.87462317761354,4.283311601424728e-05,6.5609840317221435
1490.0,12.449261650140997,-7.868842451641335,-0.7159384759431163,71.33689107753604,24.875485264339787,4.287167747398051e-05,6.558171227808944
1500.0,12.454605994150857,-7.8764648858295585,-0.7235609101313398,71.51720858646433,24.87632970267861,4.29105827383831e-05,6.55535707831811
1510.0,12.459957464822617,-7.8841074126281345,-0.731203436929916,71.69642721548558,24.877156963713084,4.29493494409495e-05,6.5525415950994415
1520.0,12.465316148563865,-7.891769922356966,-0.7388659466587474,71.87456157436901,24.877967504142948,4.298875116669378e-05,6.54972473929803
1530.0,12.470682059319213,-7.899452303889573,-0.7465483281913543,72.05162580367977,24.878761764853483,4.302820591386963e-05,6.546906510250413
1540.0,12.476055217749431,-7.907154447835394,-0.7542504721371753,72.22763378828087,24.87954017246339,4.306776730656426e-05,6.5440869037888
1550.0,12.481435704231991,-7.914876248732408,-0.7619722730341891,72.40259930133382,24.880303140467195,4.3107913304680235e-05,6.541265884479732
1560.0,12.48682352708204,-7.9226175995525345,-0.7697136238543163,72.5765356695611,24.881051068260373,4.314806594617899e-05,6.538443454762182
1570.0,12.492218724770492,-7.9303783959101075,-0.7774744202118891,72.74945604476886,24.881784342818385,4.3188466415131825e-05,6.535619601306649
1580.0,12.49762137203582,-7.938158536327376,-0.7852545606291577,72.92137342545661,24.88250333922112,4.322940425620859e-05,6.532794291888552
1590.0,12.503031477837837,-7.945957917899059,-0.7930539422008407,73.09230039966465,24.88320842001101,4.3270352566950905e-05,6.529967528765979
1600.0,12.508449099612017,-7.953776441090808,-0.8008724653925898,73.26224944576319,24.883899936875626,4.331169860497086e-05,6.527139288910917
